company,opportunity_value,old_status_label,new_status_label,status_change_date,lead_created_date,current_lead_status,current_lead_status_date,current_opp_status,current_opp_status_date,billing_period_unit,billing_period
company4759,40,AE - Qualified,Opp - Lost,2018-11-20 08:59:58,2018-04-18 15:00:23,Customer,2018-12-14 8:25:58,Paying,2019-01-22 22:28:24,month,3
company4759,40,AE - Qualified,AE - Negotiation,2018-12-06 13:58:24,2018-12-03 15:09:50,Customer,2018-12-14 8:25:58,Confirmed,2018-12-14 08:25:53,month,10
company4759,40,AE - Negotiation,Confirmed,2018-12-14 08:25:53,2018-12-03 15:09:50,Customer,2018-12-14 8:25:58,Confirmed,2018-12-14 08:25:53,month,2
company4759,40,Opp - Lost,Paying,2019-01-22 22:28:24,2018-04-18 15:00:23,Customer,2018-12-14 8:25:58,Paying,2019-01-22 22:28:24,month,1
company4765,137,SD - Interested,SD - Engaged,2019-04-08 13:34:22,2019-04-08 13:15:02,Lost,2019-05-10 9:10:43,Opp - Lost,2019-05-10 09:10:51,year,1
company4765,137,SD - Engaged,AE - Qualified,2019-04-11 13:42:23,2019-04-08 13:15:02,Lost,2019-05-10 9:10:43,Opp - Lost,2019-05-10 09:10:51,year,1
company4765,137,AE - Qualified,Opp - Lost,2019-05-10 09:10:51,2019-04-08 13:15:02,Lost,2019-05-10 9:10:43,Opp - Lost,2019-05-10 09:10:51,year,1
company4768,92,MR - Qualification,AE - Qualified,2019-04-11 11:20:17,2019-04-11 09:57:32,Customer,2019-04-16 8:07:56,Confirmed,2019-04-16 07:59:25,year,1
company4768,92,AE - Qualified,Confirmed,2019-04-16 07:59:25,2019-04-11 09:57:32,Customer,2019-04-16 8:07:56,Confirmed,2019-04-16 07:59:25,year,1
company4770,167,AE - Qualified,AE - Solution Design,2018-09-07 14:25:42,2018-02-23 16:56:51,Qualified,2018-02-26 13:03:22,AE - Qualified,2018-12-17 14:49:46,year,1
company4770,167,AE - Solution Design,AE - Qualified,2018-12-17 14:49:46,2018-02-23 16:56:51,Qualified,2018-02-26 13:03:22,AE - Qualified,2018-12-17 14:49:46,year,1
company4772,71,AE - Qualified,Opp - Lost,2018-02-28 08:46:10,2017-11-06 14:05:04,Lost,2018-02-28 8:46:06,Opp - Lost,2018-02-28 08:46:10,month,7
company4773,811,MR - Qualification,Opp - Lost,2019-04-08 09:05:15,2019-01-23 16:35:17,Lost,2019-04-08 9:05:22,Opp - Lost,2019-04-08 09:05:15,year,1
company4774,52,AE - Qualified,Confirmed,2018-01-04 10:05:19,2018-01-03 12:06:14,Customer,2018-01-04 10:12:54,Paying,2018-01-04 11:14:59,month,7
company4774,52,Confirmed,Paying,2018-01-04 11:14:59,2018-01-03 12:06:14,Customer,2018-01-04 10:12:54,Paying,2018-01-04 11:14:59,month,2
company4776,84,AE - Qualified,Confirmed,2017-09-11 15:37:47,2017-09-06 13:18:24,Customer,2017-09-11 15:37:51,Paying,2017-10-05 10:46:17,year,1
company4776,84,Confirmed,Paying,2017-10-05 10:46:17,2017-09-06 13:18:24,Customer,2017-09-11 15:37:51,Paying,2017-10-05 10:46:17,year,1
company4778,143,MR - Qualification,AE - Qualified,2019-02-27 14:43:41,2019-01-24 08:32:39,Qualified,2019-02-27 14:43:34,AE - Qualified,2019-02-27 14:43:41,year,1
company4779,38,AE - Qualified,Opp - Lost,2017-10-27 07:39:45,2017-10-17 11:53:48,Lost,2017-10-27 7:39:41,Opp - Lost,2017-10-27 07:39:45,month,5
company4780,161,SD - Engaged,AE - Qualified,2019-03-12 17:02:01,2019-03-08 07:59:52,Lost,2019-05-15 8:20:23,Opp - Lost,2019-05-15 08:20:18,year,1
company4780,161,AE - Qualified,Opp - Lost,2019-05-15 08:20:18,2019-03-08 07:59:52,Lost,2019-05-15 8:20:23,Opp - Lost,2019-05-15 08:20:18,year,1
company4782,140,AE - Qualified,Confirmed,2016-10-25 16:47:51,2016-09-28 08:15:41,Customer,2016-10-25 16:47:58,Paying,2017-05-09 10:48:41,year,1
company4782,140,Confirmed,Paying,2017-05-09 10:48:41,2016-09-28 08:15:41,Customer,2016-10-25 16:47:58,Paying,2017-05-09 10:48:41,year,1
company4784,71,AE - Qualified,Confirmed,2018-05-17 12:43:07,2018-05-16 08:57:27,Customer,2018-05-17 12:43:15,Paying,2018-05-20 18:38:26,month,3
company4784,71,Confirmed,Paying,2018-05-20 18:38:26,2018-05-16 08:57:27,Customer,2018-05-17 12:43:15,Paying,2018-05-20 18:38:26,month,8
company4786,140,AE - Qualified,Opp - Lost,2017-05-04 15:22:58,2017-04-03 09:12:49,Customer,2018-06-07 14:45:51,Paying,2018-08-07 12:25:21,year,1
company4786,140,Opp - Lost,AE - Qualified,2018-06-07 10:39:04,2017-04-03 09:12:49,Customer,2018-06-07 14:45:51,Paying,2018-08-07 12:25:21,year,1
company4786,140,AE - Qualified,Confirmed,2018-06-07 14:45:47,2017-04-03 09:12:49,Customer,2018-06-07 14:45:51,Paying,2018-08-07 12:25:21,year,1
company4786,140,Confirmed,Paying,2018-08-07 12:25:21,2017-04-03 09:12:49,Customer,2018-06-07 14:45:51,Paying,2018-08-07 12:25:21,year,1
company4790,134,AE - Qualified,Opp - Lost,2018-04-23 15:29:00,2018-03-08 15:47:45,Qualified,2019-05-15 12:18:57,AE - Qualified,2019-05-15 12:10:40,year,1
company4790,134,Opp - Lost,MR - Qualification,2019-05-13 14:59:14,2018-03-08 15:47:45,Qualified,2019-05-15 12:18:57,AE - Qualified,2019-05-15 12:10:40,year,1
company4790,134,MR - Qualification,AE - Qualified,2019-05-15 12:10:40,2018-03-08 15:47:45,Qualified,2019-05-15 12:18:57,AE - Qualified,2019-05-15 12:10:40,year,1
company4793,29,AE - Qualified,Opp - Lost,2018-03-15 11:07:51,2018-02-01 10:25:07,Lost,2018-07-09 8:48:51,Opp - Lost,2018-07-09 09:26:11,month,6
company4793,29,Opp - Lost,AE - Qualified,2018-07-06 08:23:46,2018-02-01 10:25:07,Lost,2018-07-09 8:48:51,Opp - Lost,2018-07-09 09:26:11,month,7
company4793,29,AE - Qualified,Opp - Lost,2018-07-09 09:26:11,2018-02-01 10:25:07,Lost,2018-07-09 8:48:51,Opp - Lost,2018-07-09 09:26:11,month,2
company4796,38,AE - Qualified,Confirmed,2017-10-19 13:40:20,2017-09-18 15:17:43,Customer,2017-10-19 13:40:23,Paying,2017-11-02 12:54:12,month,10
company4796,38,Confirmed,Paying,2017-11-02 12:54:12,2017-09-18 15:17:43,Customer,2017-10-19 13:40:23,Paying,2017-11-02 12:54:12,month,5
company4798,38,AE - Qualified,Opp - Lost,2018-03-22 12:46:09,2018-01-24 11:07:41,Contacted,2019-05-02 7:52:54,Opp - Lost,2018-03-22 12:46:09,month,9
company4799,158,AE - Qualified,Opp - Lost,2018-07-19 07:36:03,2018-05-02 12:53:26,Contacted,2019-04-26 7:35:25,Opp - Lost,2018-07-19 07:36:03,year,1
company4800,263,SD - Engaged,AE - Qualified,2019-03-15 11:03:00,2019-03-08 08:13:10,Qualified,2019-03-15 11:03:27,AE - Solution Design,2019-04-03 13:37:20,year,1
company4800,263,AE - Qualified,AE - Solution Design,2019-04-03 13:37:20,2019-03-08 08:13:10,Qualified,2019-03-15 11:03:27,AE - Solution Design,2019-04-03 13:37:20,year,1
company4802,68,AE - Qualified,Confirmed,2019-03-29 20:26:48,2019-02-22 09:42:21,Customer,2019-03-29 20:25:55,Confirmed,2019-03-29 20:26:48,month,9
company4803,127,MR - Qualification,AE - Qualified,2018-08-30 13:22:21,2018-08-23 09:16:49,Qualified,2018-08-30 13:22:25,AE - Qualified,2018-08-30 13:22:21,year,1
company4804,132,MR - Qualification,AE - Qualified,2019-01-17 14:21:34,2019-01-11 14:19:16,Qualified,2019-01-21 8:33:07,AE - Qualified,2019-01-17 14:21:34,year,1
company4805,19,AE - Qualified,Confirmed,2018-07-16 11:47:24,2018-07-16 09:54:03,Customer,2018-07-16 10:08:05,Paying,2018-07-17 10:46:37,month,7
company4805,19,Confirmed,Paying,2018-07-17 10:46:37,2018-07-16 09:54:03,Customer,2018-07-16 10:08:05,Paying,2018-07-17 10:46:37,month,10
company4807,54,MR - Qualification,AE - Qualified,2018-08-13 15:25:04,2018-08-10 14:11:49,Customer,2019-03-19 10:46:50,Paying,2019-03-19 08:17:05,month,1
company4807,54,AE - Qualified,Opp - Lost,2018-12-03 10:06:38,2018-08-10 14:11:49,Customer,2019-03-19 10:46:50,Paying,2019-03-19 08:17:05,month,3
company4807,54,Opp - Lost,Paying,2019-03-19 08:17:05,2018-08-10 14:11:49,Customer,2019-03-19 10:46:50,Paying,2019-03-19 08:17:05,month,4
company4810,38,AE - Qualified,Confirmed,2018-07-24 16:30:06,2018-06-28 15:21:58,Customer,2018-07-24 16:30:09,Paying,2018-08-01 12:23:16,month,5
company4810,38,Confirmed,Paying,2018-08-01 12:23:16,2018-06-28 15:21:58,Customer,2018-07-24 16:30:09,Paying,2018-08-01 12:23:16,month,1
company4812,122,MR - Qualification,AE - Qualified,2018-10-04 12:43:44,2018-09-28 11:51:07,Qualified,2018-10-04 12:43:48,AE - Qualified,2018-10-04 12:43:44,year,1
company4813,167,AE - Qualified,Opp - Lost,2018-07-02 12:07:24,2018-05-23 15:55:23,LCI,2019-04-25 7:52:30,Opp - Lost,2018-07-02 12:07:24,year,1
company4814,52,AE - Qualified,Opp - Lost,2017-10-25 14:39:11,2017-04-13 10:47:03,Not Responding,2017-10-09 13:48:41,Opp - Lost,2017-10-25 14:39:11,month,8
company4815,125,AE - Qualified,AE - Solution Design,2018-08-03 07:45:35,2018-02-02 08:01:45,Customer,2018-08-23 12:30:55,Confirmed,2018-08-23 12:31:12,year,1
company4815,125,AE - Solution Design,AE - Negotiation,2018-08-09 11:55:06,2018-02-02 08:01:45,Customer,2018-08-23 12:30:55,Confirmed,2018-08-23 12:31:12,year,1
company4815,125,AE - Negotiation,Confirmed,2018-08-23 12:31:12,2018-02-02 08:01:45,Customer,2018-08-23 12:30:55,Confirmed,2018-08-23 12:31:12,year,1
company4818,104,MR - Qualification,Opp - Lost,2019-03-06 16:34:05,2019-03-01 13:40:32,Disqualified,2019-03-06 16:33:24,Opp - Lost,2019-03-06 16:34:05,year,1
company4819,54,SD - Interested,Opp - Lost,2019-04-16 13:54:11,2018-12-18 12:12:42,Not Responding,2019-04-16 13:54:14,Opp - Lost,2019-04-16 13:54:11,month,7
company4820,161,MR - Qualification,AE - Solution Design,2018-09-17 12:24:48,2018-09-07 14:53:19,Qualified,2018-09-17 12:25:54,AE - Qualified,2019-03-08 12:36:58,year,1
company4820,161,AE - Solution Design,AE - Qualified,2019-03-08 12:36:58,2018-09-07 14:53:19,Qualified,2018-09-17 12:25:54,AE - Qualified,2019-03-08 12:36:58,year,1
company4822,65,AE - Qualified,Opp - Lost,2017-10-25 07:03:57,2017-09-20 13:08:46,Lost,2017-10-25 7:12:38,Opp - Lost,2017-10-25 07:03:57,month,3
company4823,39,MR - Qualification,AE - Qualified,2018-12-05 15:03:08,2018-11-29 10:10:35,Qualified,2018-12-05 15:03:18,AE - Qualified,2018-12-05 15:03:08,month,10
company4824,258,SD - Interested,SD - Engaged,2018-11-26 15:37:07,2018-09-11 09:33:15,Customer,2019-04-11 13:46:49,Confirmed,2019-04-11 13:46:46,year,1
company4824,258,SD - Engaged,AE - Qualified,2019-01-23 13:28:29,2018-09-11 09:33:15,Customer,2019-04-11 13:46:49,Confirmed,2019-04-11 13:46:46,year,1
company4824,258,AE - Qualified,AE - Solution Design,2019-03-05 11:11:13,2018-09-11 09:33:15,Customer,2019-04-11 13:46:49,Confirmed,2019-04-11 13:46:46,year,1
company4824,258,AE - Solution Design,Confirmed,2019-04-11 13:46:46,2018-09-11 09:33:15,Customer,2019-04-11 13:46:49,Confirmed,2019-04-11 13:46:46,year,1
company4828,167,AE - Qualified,Opp - Lost,2018-03-28 09:41:48,2018-02-02 12:20:19,Customer,2018-10-04 13:53:11,Paying,2018-10-16 15:22:12,year,1
company4828,167,Opp - Lost,SD - Interested,2018-09-24 10:08:56,2018-02-02 12:20:19,Customer,2018-10-04 13:53:11,Paying,2018-10-16 15:22:12,year,1
company4828,167,SD - Interested,SD - Engaged,2018-10-02 06:47:57,2018-02-02 12:20:19,Customer,2018-10-04 13:53:11,Paying,2018-10-16 15:22:12,year,1
company4828,167,SD - Engaged,AE - Solution Design,2018-10-02 15:43:24,2018-02-02 12:20:19,Customer,2018-10-04 13:53:11,Paying,2018-10-16 15:22:12,year,1
company4828,167,AE - Solution Design,Confirmed,2018-10-04 13:53:06,2018-02-02 12:20:19,Customer,2018-10-04 13:53:11,Paying,2018-10-16 15:22:12,year,1
company4828,167,Confirmed,Paying,2018-10-16 15:22:12,2018-02-02 12:20:19,Customer,2018-10-04 13:53:11,Paying,2018-10-16 15:22:12,year,1
company4834,100,SD - Interested,Opp - Lost,2018-12-10 13:26:33,2018-11-16 10:28:28,Not Interested,2019-03-15 12:45:01,Opp - Lost,2018-12-10 13:26:33,year,1
company4835,586,MR - Qualification,AE - Qualified,2019-01-29 17:24:41,2019-01-24 10:49:03,Qualified,2019-01-29 17:23:30,AE - Qualified,2019-01-29 17:24:41,year,1
company4836,47,MR - Qualification,AE - Qualified,2019-04-10 21:05:09,2019-04-08 11:43:36,Customer,2019-04-30 7:21:41,Confirmed,2019-04-30 07:21:37,month,6
company4836,47,AE - Qualified,Confirmed,2019-04-30 07:21:37,2019-04-08 11:43:36,Customer,2019-04-30 7:21:41,Confirmed,2019-04-30 07:21:37,month,6
company4838,441,MR - Qualification,AE - Qualified,2018-11-23 11:20:50,2018-11-20 10:31:38,Qualified,2019-01-04 8:32:39,AE - Qualified,2018-11-23 11:20:50,year,1
company4839,218,SD - Engaged,AE - Qualified,2019-03-06 14:41:57,2019-03-05 09:20:27,Qualified,2019-03-06 14:41:24,AE - Qualified,2019-03-06 14:41:57,year,1
company4840,27,AE - Qualified,Opp - Lost,2017-11-16 09:03:46,2017-05-22 12:55:59,Lost,2017-11-16 9:38:04,Opp - Lost,2017-11-16 09:03:46,month,3
company4841,37,MR - Qualification,AE - Qualified,2019-04-30 13:44:29,2019-04-30 13:43:02,Qualified,2019-04-30 13:43:41,AE - Qualified,2019-04-30 13:44:29,month,1
company4842,40,AE - Qualified,Opp - Lost,2017-05-18 15:48:19,2017-03-28 08:44:06,Lost,2017-05-18 12:28:44,Opp - Lost,2017-05-18 15:48:19,month,10
company4843,65,AE - Qualified,Confirmed,2018-07-31 13:33:20,2018-04-18 12:56:04,Customer,2018-08-01 9:58:05,Paying,2018-09-18 15:05:50,month,2
company4843,65,Confirmed,Paying,2018-09-18 15:05:50,2018-04-18 12:56:04,Customer,2018-08-01 9:58:05,Paying,2018-09-18 15:05:50,month,3
company4845,75,MR - Qualification,AE - Qualified,2019-02-07 15:16:38,2019-02-05 12:33:51,Customer,2019-03-29 9:18:12,Confirmed,2019-03-29 09:15:55,year,1
company4845,75,AE - Qualified,Confirmed,2019-03-29 09:15:55,2019-02-05 12:33:51,Customer,2019-03-29 9:18:12,Confirmed,2019-03-29 09:15:55,year,1
company4847,39,AE - Qualified,Opp - Lost,2016-12-08 14:17:07,2016-08-15 14:19:09,Lost,2017-01-25 15:41:48,Opp - Lost,2016-12-08 14:17:07,month,4
company4848,127,AE - Qualified,Opp - Lost,2018-03-16 14:15:32,2018-02-22 12:48:07,Not Interested,2018-08-24 9:39:22,Opp - Lost,2018-06-01 12:36:38,year,1
company4848,127,Opp - Lost,AE - Qualified,2018-05-07 14:24:56,2018-02-22 12:48:07,Not Interested,2018-08-24 9:39:22,Opp - Lost,2018-06-01 12:36:38,year,1
company4848,127,AE - Qualified,Opp - Lost,2018-06-01 12:36:38,2018-02-22 12:48:07,Not Interested,2018-08-24 9:39:22,Opp - Lost,2018-06-01 12:36:38,year,1
company4851,125,AE - Qualified,Opp - Lost,2018-05-25 08:28:57,2018-04-18 15:48:22,Lost,2018-05-25 8:29:05,Opp - Lost,2018-05-25 08:28:57,year,1
company4852,52,AE - Qualified,Confirmed,2018-11-26 14:57:56,2018-05-23 09:29:14,Customer,2018-11-26 14:58:04,Paying,2019-02-04 22:31:59,month,1
company4852,52,Confirmed,Paying,2019-02-04 22:31:59,2018-05-23 09:29:14,Customer,2018-11-26 14:58:04,Paying,2019-02-04 22:31:59,month,2
company4854,71,AE - Qualified,Confirmed,2018-06-21 14:35:56,2018-04-26 14:09:02,Customer,2018-06-21 14:36:00,Paying,2018-06-29 16:15:42,month,9
company4854,71,Confirmed,Paying,2018-06-29 16:15:42,2018-04-26 14:09:02,Customer,2018-06-21 14:36:00,Paying,2018-06-29 16:15:42,month,5
company4856,118,AE - Qualified,Opp - Lost,2018-10-25 07:59:58,2018-07-25 14:41:40,Prospect,2019-03-28 8:51:12,Opp - Lost,2018-10-25 07:59:58,year,1
company4857,186,SD - Interested,SD - Engaged,2018-12-18 10:57:10,2018-12-06 13:33:31,Not Interested,2019-03-04 7:11:16,Opp - Lost,2019-02-12 15:52:24,year,1
company4857,186,SD - Engaged,Opp - Lost,2019-02-12 15:52:24,2018-12-06 13:33:31,Not Interested,2019-03-04 7:11:16,Opp - Lost,2019-02-12 15:52:24,year,1
company4859,143,AE - Qualified,Opp - Lost,2018-03-05 09:02:42,2017-04-12 10:04:57,Qualified,2019-02-20 10:26:49,AE - Qualified,2019-02-20 16:28:38,year,1
company4859,143,Opp - Lost,AE - Qualified,2019-02-20 16:28:38,2017-04-12 10:04:57,Qualified,2019-02-20 10:26:49,AE - Qualified,2019-02-20 16:28:38,year,1
company4861,38,SD - Interested,SD - Engaged,2018-10-22 10:24:06,2018-10-22 09:17:50,Lost,2019-03-13 7:49:20,Opp - Lost,2019-03-13 07:48:22,month,5
company4861,38,SD - Engaged,AE - Qualified,2018-10-30 12:30:59,2018-10-22 09:17:50,Lost,2019-03-13 7:49:20,Opp - Lost,2019-03-13 07:48:22,month,7
company4861,38,AE - Qualified,Opp - Lost,2019-03-13 07:48:22,2018-10-22 09:17:50,Lost,2019-03-13 7:49:20,Opp - Lost,2019-03-13 07:48:22,month,6
company4864,140,AE - Qualified,Confirmed,2018-02-23 07:44:19,2017-11-22 14:49:41,Customer,2018-02-23 7:44:27,Paying,2018-05-25 18:06:55,year,1
company4864,140,Confirmed,Paying,2018-05-25 18:06:55,2017-11-22 14:49:41,Customer,2018-02-23 7:44:27,Paying,2018-05-25 18:06:55,year,1
company4866,18,AE - Qualified,Opp - Lost,2017-02-21 16:36:56,2017-01-30 12:49:44,Lost,2017-02-21 16:36:29,Opp - Lost,2017-02-21 16:36:56,month,7
company4867,92,AE - Qualified,Confirmed,2018-07-30 06:54:37,2018-03-08 14:38:34,Customer,2018-07-30 6:54:41,Paying,2018-09-03 16:55:08,year,1
company4867,92,Confirmed,Paying,2018-09-03 16:55:08,2018-03-08 14:38:34,Customer,2018-07-30 6:54:41,Paying,2018-09-03 16:55:08,year,1
company4869,17,AE - Qualified,Opp - Lost,2017-03-29 12:08:44,2017-01-04 16:27:39,Lost,2018-10-22 13:02:56,Opp - Lost,2018-10-22 13:02:54,month,10
company4869,17,Opp - Lost,AE - Qualified,2018-05-16 10:45:59,2017-01-04 16:27:39,Lost,2018-10-22 13:02:56,Opp - Lost,2018-10-22 13:02:54,month,7
company4869,17,AE - Qualified,Opp - Lost,2018-10-22 13:02:54,2017-01-04 16:27:39,Lost,2018-10-22 13:02:56,Opp - Lost,2018-10-22 13:02:54,month,5
company4872,46,AE - Qualified,Opp - Lost,2017-05-31 12:52:35,2017-01-25 09:26:06,Not Interested,2018-08-14 8:59:21,Opp - Lost,2017-05-31 12:52:35,month,3
company4873,71,AE - Qualified,Confirmed,2017-02-09 16:21:15,2017-01-20 17:32:55,Customer,2017-02-09 16:21:28,Paying,2017-02-14 11:06:54,month,3
company4873,71,Confirmed,Paying,2017-02-14 11:06:54,2017-01-20 17:32:55,Customer,2017-02-09 16:21:28,Paying,2017-02-14 11:06:54,month,3
company4875,40,MR - Qualification,Opp - Lost,2019-01-11 13:07:31,2019-01-07 15:55:28,Disqualified,2019-01-11 13:06:42,Opp - Lost,2019-01-11 13:07:31,month,7
company4876,38,AE - Qualified,Opp - Lost,2018-07-19 13:25:01,2018-06-18 15:18:38,Lost,2019-02-25 12:37:19,Opp - Lost,2018-10-01 08:50:47,month,4
company4876,38,Opp - Lost,MR - Qualification,2018-09-14 13:50:25,2018-06-18 15:18:38,Lost,2019-02-25 12:37:19,Opp - Lost,2018-10-01 08:50:47,month,2
company4876,38,MR - Qualification,AE - Qualified,2018-09-25 11:34:22,2018-06-18 15:18:38,Lost,2019-02-25 12:37:19,Opp - Lost,2018-10-01 08:50:47,month,2
company4876,38,AE - Qualified,Opp - Lost,2018-10-01 08:50:47,2018-06-18 15:18:38,Lost,2019-02-25 12:37:19,Opp - Lost,2018-10-01 08:50:47,month,8
company4880,35,MR - Qualification,AE - Qualified,2018-08-10 10:50:56,2018-08-10 10:22:19,Customer,2018-09-11 12:55:25,Paying,2018-10-18 18:32:11,month,11
company4880,35,AE - Qualified,AE - Solution Design,2018-09-04 09:30:55,2018-08-10 10:22:19,Customer,2018-09-11 12:55:25,Paying,2018-10-18 18:32:11,month,7
company4880,35,AE - Solution Design,Confirmed,2018-09-11 12:55:21,2018-08-10 10:22:19,Customer,2018-09-11 12:55:25,Paying,2018-10-18 18:32:11,month,9
company4880,35,Confirmed,Paying,2018-10-18 18:32:11,2018-08-10 10:22:19,Customer,2018-09-11 12:55:25,Paying,2018-10-18 18:32:11,month,2
company4884,71,MR - Qualification,AE - Qualified,2019-01-08 12:53:48,2019-01-07 15:25:32,Lost,2019-02-27 14:45:27,Opp - Lost,2019-02-27 14:45:23,month,8
company4884,71,AE - Qualified,Opp - Lost,2019-02-27 14:45:23,2019-01-07 15:25:32,Lost,2019-02-27 14:45:27,Opp - Lost,2019-02-27 14:45:23,month,6
company4886,65,AE - Qualified,Confirmed,2018-08-23 12:01:12,2018-05-15 16:09:15,Customer,2018-08-23 12:02:19,Paying,2018-10-18 18:30:54,month,2
company4886,65,Confirmed,Paying,2018-10-18 18:30:54,2018-05-15 16:09:15,Customer,2018-08-23 12:02:19,Paying,2018-10-18 18:30:54,month,10
company4888,55,MR - Qualification,AE - Qualified,2019-05-08 09:50:56,2019-05-07 14:06:44,Qualified,2019-05-08 9:51:04,AE - Qualified,2019-05-08 09:50:56,month,4
company4889,92,AE - Qualified,Opp - Lost,2019-01-07 13:48:02,2018-07-16 15:50:51,Lost,2019-01-07 13:47:53,Opp - Lost,2019-01-07 13:48:02,year,1
company4890,292,MR - Qualification,AE - Qualified,2018-10-11 07:15:54,2018-10-10 09:44:44,Lost,2019-03-08 8:45:21,Opp - Lost,2019-03-08 08:45:42,year,1
company4890,292,AE - Qualified,AE - Solution Design,2018-11-22 10:54:45,2018-10-10 09:44:44,Lost,2019-03-08 8:45:21,Opp - Lost,2019-03-08 08:45:42,year,1
company4890,292,AE - Solution Design,Opp - Lost,2019-03-08 08:45:42,2018-10-10 09:44:44,Lost,2019-03-08 8:45:21,Opp - Lost,2019-03-08 08:45:42,year,1
company4893,101,MR - Qualification,AE - Qualified,2018-11-07 13:22:37,2018-11-06 11:03:26,Customer,2018-12-04 12:39:20,Paying,2019-02-13 07:55:04,year,1
company4893,101,AE - Qualified,AE - Solution Design,2018-11-16 08:09:21,2018-11-06 11:03:26,Customer,2018-12-04 12:39:20,Paying,2019-02-13 07:55:04,year,1
company4893,101,AE - Solution Design,AE - Negotiation,2018-11-27 14:26:23,2018-11-06 11:03:26,Customer,2018-12-04 12:39:20,Paying,2019-02-13 07:55:04,year,1
company4893,101,AE - Negotiation,Confirmed,2018-12-04 12:39:34,2018-11-06 11:03:26,Customer,2018-12-04 12:39:20,Paying,2019-02-13 07:55:04,year,1
company4893,101,Confirmed,Paying,2019-02-13 07:55:04,2018-11-06 11:03:26,Customer,2018-12-04 12:39:20,Paying,2019-02-13 07:55:04,year,1
company4898,23,SD - Engaged,AE - Qualified,2019-03-01 15:05:43,2019-03-01 14:43:12,Lost,2019-03-19 12:46:30,Opp - Lost,2019-04-01 13:00:58,month,1
company4898,23,AE - Qualified,Paying,2019-03-02 08:12:59,2019-03-01 14:43:12,Lost,2019-03-19 12:46:30,Opp - Lost,2019-04-01 13:00:58,month,6
company4898,23,Paying,Opp - Lost,2019-03-19 12:46:43,2019-03-01 14:43:12,Lost,2019-03-19 12:46:30,Opp - Lost,2019-04-01 13:00:58,month,1
company4898,23,Opp - Lost,Paying,2019-03-20 08:14:50,2019-03-01 14:43:12,Lost,2019-03-19 12:46:30,Opp - Lost,2019-04-01 13:00:58,month,7
company4898,23,Paying,Opp - Lost,2019-04-01 13:00:58,2019-03-01 14:43:12,Lost,2019-03-19 12:46:30,Opp - Lost,2019-04-01 13:00:58,month,8
company4903,40,SD - Engaged,AE - Qualified,2018-10-02 12:16:24,2018-09-26 13:54:08,LCI,2019-03-15 14:01:52,Opp - Lost,2019-03-15 14:00:08,month,2
company4903,40,AE - Qualified,Opp - Lost,2019-03-15 14:00:08,2018-09-26 13:54:08,LCI,2019-03-15 14:01:52,Opp - Lost,2019-03-15 14:00:08,month,2
company4905,263,MR - Qualification,AE - Qualified,2019-04-26 16:18:52,2019-04-24 12:08:48,Qualified,2019-04-26 16:20:21,AE - Qualified,2019-04-26 16:18:52,year,1
company4906,29,MR - Qualification,Confirmed,2018-11-02 09:52:00,2018-11-02 08:51:32,Customer,2018-11-02 9:59:39,Paying,2018-11-02 12:36:30,month,6
company4906,29,Confirmed,Paying,2018-11-02 12:36:30,2018-11-02 08:51:32,Customer,2018-11-02 9:59:39,Paying,2018-11-02 12:36:30,month,8
company4908,27,MR - Qualification,AE - Qualified,2019-02-25 10:40:41,2019-02-20 16:50:51,Customer,2019-03-05 17:57:15,Confirmed,2019-03-05 17:57:23,month,11
company4908,27,AE - Qualified,Confirmed,2019-03-05 17:57:23,2019-02-20 16:50:51,Customer,2019-03-05 17:57:15,Confirmed,2019-03-05 17:57:23,month,4
company4910,67,MR - Qualification,Paying,2019-01-03 13:58:28,2018-12-14 14:08:34,Customer,2019-03-25 11:45:59,Paying,2019-01-03 13:58:28,month,8
company4911,52,AE - Qualified,Opp - Lost,2018-02-07 16:35:25,2018-01-25 14:00:55,Lost,2018-02-07 16:35:36,Opp - Lost,2018-02-07 16:35:25,month,7
company4912,100,AE - Qualified,Confirmed,2016-09-19 14:05:51,2016-09-12 20:59:47,Customer,2016-09-19 14:05:53,Paying,2017-01-25 08:23:30,year,1
company4912,100,Confirmed,Paying,2017-01-25 08:23:30,2016-09-12 20:59:47,Customer,2016-09-19 14:05:53,Paying,2017-01-25 08:23:30,year,1
company4914,71,AE - Qualified,Confirmed,2018-06-15 11:59:32,2018-06-14 11:18:35,Customer,2018-06-15 11:59:34,Confirmed,2018-06-15 11:59:32,month,6
company4915,38,AE - Qualified,Confirmed,2018-06-26 09:02:02,2018-06-11 09:58:19,Customer,2018-06-26 9:02:07,Paying,2018-06-26 18:14:36,month,6
company4915,38,Confirmed,Paying,2018-06-26 18:14:36,2018-06-11 09:58:19,Customer,2018-06-26 9:02:07,Paying,2018-06-26 18:14:36,month,10
company4917,96,AE - Qualified,Confirmed,2016-09-29 15:54:17,2016-09-29 09:25:51,Customer,2016-10-01 20:57:07,Paying,2017-01-20 13:30:40,year,1
company4917,96,Confirmed,Paying,2017-01-20 13:30:40,2016-09-29 09:25:51,Customer,2016-10-01 20:57:07,Paying,2017-01-20 13:30:40,year,1
company4919,104,MR - Qualification,Opp - Lost,2019-01-18 15:25:32,2018-11-15 15:10:14,Lost,2019-04-12 8:22:07,Opp - Lost,2019-04-12 08:22:03,year,1
